Date,Temperature,Fuel_Price
5/17/2013,70.87,3.437
5/24/2013,76.4,3.462
5/31/2013,79.29,3.438
6/7/2013,79.33,3.413
6/14/2013,82.3,3.415
6/21/2013,80.14,3.453
6/28/2013,87.73,3.452
7/5/2013,77.96,3.385
7/12/2013,82.77,3.368
7/19/2013,73.3,3.518
7/26/2013,77.89,3.58
2/5/2010,27.19,2.784
2/12/2010,29.81,2.773
2/19/2010,32.44,2.745
2/26/2010,36,2.754
3/5/2010,38.07,2.777
3/12/2010,45.98,2.818
3/19/2010,49.04,2.844
3/26/2010,52.34,2.854
4/2/2010,46.9,2.85
4/9/2010,62.62,2.869
4/16/2010,54.95,2.899
4/23/2010,53.91,2.902
4/30/2010,53.55,2.921
5/7/2010,69.02,2.966
5/14/2010,53.82,2.982
5/21/2010,63.31,2.958
5/28/2010,67.88,2.899
6/4/2010,74.29,2.847
6/11/2010,68.9,2.809
6/18/2010,70,2.78
6/25/2010,78.02,2.808
7/2/2010,76.25,2.815
7/9/2010,82.69,2.793
7/16/2010,78.26,2.783
7/23/2010,81.56,2.771
7/30/2010,79.78,2.781
8/6/2010,77.45,2.784
8/13/2010,77.36,2.805
8/20/2010,75.16,2.779
8/27/2010,70.31,2.755
9/3/2010,78.52,2.715
9/10/2010,70.38,2.699
9/17/2010,64.5,2.706
9/24/2010,67.08,2.713
10/1/2010,70.19,2.707
10/8/2010,57.78,2.764
10/15/2010,58.38,2.868
10/22/2010,52.82,2.917
10/29/2010,61.02,2.921
11/5/2010,45.91,2.917
11/12/2010,45.9,2.931
11/19/2010,50.81,3
11/26/2010,46.67,3.039
12/3/2010,41.81,3.046
12/10/2010,30.83,3.109
12/17/2010,31.62,3.14
12/24/2010,31.34,3.141
12/31/2010,29.59,3.179
1/7/2011,34.42,3.193
1/14/2011,25.7,3.205
1/21/2011,30.13,3.229
1/28/2011,23.64,3.237
2/4/2011,28.7,3.231
2/11/2011,30.45,3.239
2/18/2011,39.32,3.245
2/25/2011,33.05,3.274
3/4/2011,36.99,3.433
3/11/2011,43.64,3.582
3/18/2011,46.65,3.631
3/25/2011,40.11,3.625
4/1/2011,37.27,3.638
4/8/2011,46.87,3.72
4/15/2011,52.24,3.821
4/22/2011,50.02,3.892
4/29/2011,61.71,3.962
5/6/2011,56.48,4.046
5/13/2011,60.07,4.066
5/20/2011,60.22,4.062
5/27/2011,66.43,3.985
6/3/2011,74.17,3.922
6/10/2011,73.26,3.881
6/17/2011,67.03,3.842
6/24/2011,72.02,3.804
7/1/2011,73.76,3.748
7/8/2011,76.87,3.711
7/15/2011,77.83,3.76
7/22/2011,82.28,3.811
7/29/2011,79.41,3.829
8/5/2011,78.14,3.842
8/12/2011,76.67,3.812
8/19/2011,72.97,3.747
8/26/2011,72.88,3.704
9/2/2011,71.44,3.703
9/9/2011,70.93,3.738
9/16/2011,69.65,3.742
9/23/2011,63.61,3.711
9/30/2011,70.92,3.645
10/7/2011,56.91,3.583
10/14/2011,64.78,3.541
10/21/2011,59.62,3.57
10/28/2011,51.81,3.569
11/4/2011,44.46,3.551
11/11/2011,49.69,3.53
11/18/2011,51.42,3.53
11/25/2011,47.88,3.492
12/2/2011,50.55,3.452
12/9/2011,46.28,3.415
12/16/2011,40.68,3.413
12/23/2011,41.59,3.389
12/30/2011,37.85,3.389
1/6/2012,35.8,3.422
1/13/2012,41.3,3.513
1/20/2012,30.35,3.533
1/27/2012,36.96,3.567
2/3/2012,42.52,3.617
2/10/2012,37.86,3.64
2/17/2012,37.24,3.695
2/24/2012,41.74,3.739
3/2/2012,40.07,3.816
3/9/2012,44.32,3.848
3/16/2012,49.6,3.862
3/23/2012,57.3,3.9
3/30/2012,49.4,3.953
4/6/2012,48.73,3.996
4/13/2012,52.22,4.044
4/20/2012,62.62,4.027
4/27/2012,52.33,4.004
5/4/2012,53.68,3.951
5/11/2012,58.97,3.889
5/18/2012,65.15,3.848
5/25/2012,64.77,3.798
6/1/2012,73.4,3.742
6/8/2012,64.05,3.689
6/15/2012,69.52,3.62
6/22/2012,73.23,3.564
6/29/2012,73.94,3.506
7/6/2012,82.08,3.475
7/13/2012,78.95,3.523
7/20/2012,78.64,3.567
7/27/2012,76.01,3.647
8/3/2012,75.22,3.654
8/10/2012,78.44,3.722
8/17/2012,76.51,3.807
8/24/2012,72.93,3.834
8/31/2012,75,3.867
9/7/2012,76,3.911
9/14/2012,68.72,3.948
9/21/2012,66.1,4.038
9/28/2012,64.92,3.997
10/5/2012,64.5,3.985
10/12/2012,55.4,4
10/19/2012,56.53,3.969
10/26/2012,58.99,3.882
11/2/2012,54.44,3.787
11/9/2012,41.06,3.771
11/16/2012,46.66,3.75
11/23/2012,43.63,3.748
11/30/2012,38.95,3.729
12/7/2012,44.13,3.688
12/14/2012,43.87,3.637
12/21/2012,43.65,3.577
12/28/2012,36.05,3.563
1/4/2013,32.23,3.592
1/11/2013,39.49,3.611
1/18/2013,40.57,3.605
1/25/2013,26.45,3.583
2/1/2013,34.17,3.615
2/8/2013,28.67,3.753
2/15/2013,35.13,3.814
2/22/2013,31.52,3.859
3/1/2013,39.9,3.89
3/8/2013,36.11,3.86
3/15/2013,41.95,3.834
3/22/2013,35.43,3.8
3/29/2013,41.53,3.784
4/5/2013,43.78,3.763
4/12/2013,53.28,3.724
4/19/2013,53.65,3.676
4/26/2013,50.88,3.615
5/3/2013,55.83,3.592
5/10/2013,57.38,3.583
5/17/2013,60.06,3.614
5/24/2013,65.19,3.627
5/31/2013,64.65,3.646
6/7/2013,69.53,3.633
6/14/2013,67.64,3.632
6/21/2013,70.76,3.626
6/28/2013,77.34,3.639
7/5/2013,77.41,3.614
7/12/2013,80.74,3.614
7/19/2013,83.36,3.737
7/26/2013,77.01,3.804
2/5/2010,45.97,2.545
2/12/2010,46.11,2.539
2/19/2010,45.66,2.472
2/26/2010,50.87,2.52
3/5/2010,51.33,2.574
3/12/2010,61.96,2.619
3/19/2010,59.56,2.701
3/26/2010,55.76,2.711
4/2/2010,63.43,2.708
4/9/2010,68.54,2.743
4/16/2010,66.74,2.769
4/23/2010,68.03,2.762
4/30/2010,70.9,2.725
5/7/2010,75.56,2.786
5/14/2010,77.53,2.805
5/21/2010,77.34,2.767
5/28/2010,80.87,2.716
6/4/2010,79.93,2.664
6/11/2010,82.3,2.615
6/18/2010,84.37,2.572
6/25/2010,84.14,2.601
7/2/2010,81.85,2.606
7/9/2010,81.74,2.596
7/16/2010,84.43,2.561
7/23/2010,82.6,2.542
7/30/2010,81.88,2.602
8/6/2010,85.49,2.573
8/13/2010,86.06,2.644
8/20/2010,85.54,2.604
8/27/2010,84.62,2.562
9/3/2010,82.29,2.533
9/10/2010,80.58,2.513
9/17/2010,82.1,2.55
9/24/2010,79.17,2.578
10/1/2010,74.66,2.567
10/8/2010,66.34,2.595
10/15/2010,71.57,2.705
10/22/2010,72.24,2.698
10/29/2010,76.22,2.68
11/5/2010,62.72,2.655
11/12/2010,61.97,2.705
11/19/2010,56.73,2.741
11/26/2010,67.73,2.725
12/3/2010,54.44,2.694
12/10/2010,51.83,2.813
12/17/2010,56.73,2.852
12/24/2010,59.1,2.863
12/31/2010,52.88,2.949
1/7/2011,54.11,2.942
1/14/2011,42.87,2.971
1/21/2011,51.18,2.98
1/28/2011,48.74,2.995
2/4/2011,46.68,2.98
2/11/2011,41.16,3.009
2/18/2011,57.48,3.017
2/25/2011,67.73,3.053
3/4/2011,64.55,3.282
3/11/2011,59.15,3.448
3/18/2011,64.9,3.487
3/25/2011,71.07,3.488
4/1/2011,67.31,3.529
4/8/2011,69.39,3.645
4/15/2011,73.25,3.763
4/22/2011,74.57,3.805
4/29/2011,76.1,3.837
5/6/2011,69.56,3.917
5/13/2011,76.73,3.92
5/20/2011,73.02,3.925
5/27/2011,81.28,3.786
6/3/2011,82.96,3.69
6/10/2011,82.41,3.633
6/17/2011,84.43,3.599
6/24/2011,83.95,3.569
7/1/2011,85.33,3.502
7/8/2011,84.71,3.44
7/15/2011,85.63,3.55
7/22/2011,83.31,3.637
7/29/2011,84.99,3.66
8/5/2011,86.71,3.652
8/12/2011,87.64,3.608
8/19/2011,87.24,3.534
8/26/2011,86.02,3.501
9/2/2011,87.5,3.481
9/9/2011,77.94,3.499
9/16/2011,82.06,3.473
9/23/2011,78.35,3.441
9/30/2011,81.52,3.328
10/7/2011,71.2,3.262
10/14/2011,74.16,3.234
10/21/2011,67.89,3.308
10/28/2011,71.31,3.306
11/4/2011,58.97,3.287
11/11/2011,63.5,3.254
11/18/2011,66.28,3.26
11/25/2011,66.41,3.181
12/2/2011,53.57,3.164
12/9/2011,50.64,3.147
12/16/2011,58.31,3.133
12/23/2011,55.41,3.098
12/30/2011,48.26,3.132
1/6/2012,57.18,3.129
1/13/2012,56.28,3.254
1/20/2012,58.9,3.275
1/27/2012,62.73,3.313
2/3/2012,61.33,3.421
2/10/2012,54.49,3.462
2/17/2012,54.38,3.503
2/24/2012,62.21,3.55
3/2/2012,64.54,3.619
3/9/2012,63.19,3.647
3/16/2012,67.48,3.779
3/23/2012,69.18,3.845
3/30/2012,70.48,3.891
4/6/2012,73.95,3.934
4/13/2012,72.54,3.919
4/20/2012,70.87,3.918
4/27/2012,70.06,3.888
5/4/2012,77.17,3.835
5/11/2012,76.55,3.764
5/18/2012,73.7,3.713
5/25/2012,78.94,3.636
6/1/2012,80.74,3.567
6/8/2012,81.5,3.513
6/15/2012,82.15,3.407
6/22/2012,80.4,3.358
6/29/2012,86.68,3.273
7/6/2012,81.52,3.232
7/13/2012,78.15,3.245
7/20/2012,81.76,3.301
7/27/2012,84,3.392
8/3/2012,85.56,3.404
8/10/2012,84.41,3.49
8/17/2012,85.89,3.571
8/24/2012,81.26,3.574
8/31/2012,84.79,3.608
9/7/2012,84.19,3.697
9/14/2012,78.16,3.692
9/21/2012,75.98,3.709
9/28/2012,79.49,3.66
10/5/2012,73.57,3.611
10/12/2012,71.28,3.576
10/19/2012,74.06,3.57
10/26/2012,74.39,3.494
11/2/2012,62.44,3.388
11/9/2012,68.58,3.313
11/16/2012,60.71,3.243
11/23/2012,60.96,3.21
11/30/2012,59.43,3.212
12/7/2012,68.04,3.204
12/14/2012,56.66,3.176
12/21/2012,63.08,3.092
12/28/2012,55.73,3.12
1/4/2013,49.08,3.162
1/11/2013,54.15,3.256
1/18/2013,49.6,3.258
1/25/2013,57.77,3.239
2/1/2013,63.45,3.238
2/8/2013,62.46,3.419
2/15/2013,57.68,3.461
2/22/2013,59.22,3.625
3/1/2013,56.13,3.695
3/8/2013,56.8,3.642
3/15/2013,59.75,3.593
3/22/2013,68.54,3.615
3/29/2013,59.26,3.593
4/5/2013,63.58,3.589
4/12/2013,66.05,3.539
4/19/2013,68.97,3.487
4/26/2013,64.4,3.455
5/3/2013,70.04,3.431
5/10/2013,68.02,3.417
5/17/2013,73.08,3.462
5/24/2013,80.03,3.453
5/31/2013,80.19,3.437
6/7/2013,80.2,3.415
6/14/2013,81.03,3.412
6/21/2013,83.82,3.428
6/28/2013,84.66,3.428
7/5/2013,84.18,3.387
7/12/2013,84.02,3.373
7/19/2013,81.28,3.507
7/26/2013,83.28,3.587
2/5/2010,45.97,2.572
2/12/2010,46.11,2.548
2/19/2010,45.66,2.514
2/26/2010,50.87,2.561
3/5/2010,51.33,2.625
3/12/2010,61.96,2.667
3/19/2010,59.56,2.72
3/26/2010,55.76,2.732
4/2/2010,63.43,2.719
4/9/2010,68.54,2.77
4/16/2010,66.74,2.808
4/23/2010,68.03,2.795
4/30/2010,70.9,2.78
5/7/2010,75.56,2.835
5/14/2010,77.53,2.854
5/21/2010,77.34,2.826
5/28/2010,80.87,2.759
6/4/2010,79.93,2.705
6/11/2010,82.3,2.668
6/18/2010,84.37,2.637
6/25/2010,84.14,2.653
7/2/2010,81.85,2.669
7/9/2010,81.74,2.642
7/16/2010,84.43,2.623
7/23/2010,82.6,2.608
7/30/2010,81.88,2.64
8/6/2010,85.49,2.627
8/13/2010,86.06,2.692
8/20/2010,85.54,2.664
8/27/2010,84.62,2.619
9/3/2010,82.29,2.577
9/10/2010,80.58,2.565
9/17/2010,82.1,2.582
9/24/2010,79.17,2.624
10/1/2010,74.66,2.603
10/8/2010,66.34,2.633
10/15/2010,71.57,2.72
10/22/2010,72.24,2.725
10/29/2010,76.22,2.716
11/5/2010,62.72,2.689
11/12/2010,61.97,2.728
11/19/2010,56.73,2.771
11/26/2010,67.73,2.735
12/3/2010,54.44,2.708
12/10/2010,51.83,2.843
12/17/2010,56.73,2.869
12/24/2010,59.1,2.886
12/31/2010,52.88,2.943
1/7/2011,54.11,2.976
1/14/2011,42.87,2.983
1/21/2011,51.18,3.016
1/28/2011,48.74,3.01
2/4/2011,46.68,2.989
2/11/2011,41.16,3.022
2/18/2011,57.48,3.045
2/25/2011,67.73,3.065
3/4/2011,64.55,3.288
3/11/2011,59.15,3.459
3/18/2011,64.9,3.488
3/25/2011,71.07,3.473
4/1/2011,67.31,3.524
4/8/2011,69.39,3.622
4/15/2011,73.25,3.743
4/22/2011,74.57,3.807
4/29/2011,76.1,3.81
5/6/2011,69.56,3.906
5/13/2011,76.73,3.899
5/20/2011,73.02,3.907
5/27/2011,81.28,3.786
6/3/2011,82.96,3.699
6/10/2011,82.41,3.648
6/17/2011,84.43,3.637
6/24/2011,83.95,3.594
7/1/2011,85.33,3.524
7/8/2011,84.71,3.48
7/15/2011,85.63,3.575
7/22/2011,83.31,3.651
7/29/2011,84.99,3.682
8/5/2011,86.71,3.684
8/12/2011,87.64,3.638
8/19/2011,87.24,3.554
8/26/2011,86.02,3.523
9/2/2011,87.5,3.533
9/9/2011,77.94,3.546
9/16/2011,82.06,3.526
9/23/2011,78.35,3.467
9/30/2011,81.52,3.355
10/7/2011,71.2,3.285
10/14/2011,74.16,3.274
10/21/2011,67.89,3.353
10/28/2011,71.31,3.372
11/4/2011,58.97,3.332
11/11/2011,63.5,3.297
11/18/2011,66.28,3.308
11/25/2011,66.41,3.236
12/2/2011,53.57,3.172
12/9/2011,50.64,3.158
12/16/2011,58.31,3.159
12/23/2011,55.41,3.112
12/30/2011,48.26,3.129
1/6/2012,57.18,3.157
1/13/2012,56.28,3.261
1/20/2012,58.9,3.268
1/27/2012,62.73,3.29
2/3/2012,61.33,3.36
2/10/2012,54.49,3.409
2/17/2012,54.38,3.51
2/24/2012,62.21,3.555
3/2/2012,64.54,3.63
3/9/2012,63.19,3.669
3/16/2012,67.48,3.734
3/23/2012,69.18,3.787
3/30/2012,70.48,3.845
4/6/2012,73.95,3.891
4/13/2012,72.54,3.891
4/20/2012,70.87,3.877
4/27/2012,70.06,3.814
5/4/2012,77.17,3.749
5/11/2012,76.55,3.688
5/18/2012,73.7,3.63
5/25/2012,78.94,3.561
6/1/2012,80.74,3.501
6/8/2012,81.5,3.452
6/15/2012,82.15,3.393
6/22/2012,80.4,3.346
6/29/2012,86.68,3.286
7/6/2012,81.52,3.227
7/13/2012,78.15,3.256
7/20/2012,81.76,3.311
7/27/2012,84,3.407
8/3/2012,85.56,3.417
8/10/2012,84.41,3.494
8/17/2012,85.89,3.571
8/24/2012,81.26,3.62
8/31/2012,84.79,3.638
9/7/2012,84.19,3.73
9/14/2012,78.16,3.717
9/21/2012,75.98,3.721
9/28/2012,79.49,3.666
10/5/2012,73.57,3.617
10/12/2012,71.28,3.601
10/19/2012,74.06,3.594
10/26/2012,74.39,3.506
11/2/2012,62.44,3.386
11/9/2012,68.58,3.314
11/16/2012,60.71,3.252
11/23/2012,60.96,3.211
11/30/2012,59.43,3.207
12/7/2012,68.04,3.198
12/14/2012,56.66,3.168
12/21/2012,63.08,3.098
12/28/2012,55.73,3.108
1/4/2013,49.08,3.161
1/11/2013,54.15,3.243
1/18/2013,49.6,3.237
1/25/2013,57.77,3.227
2/1/2013,63.45,3.244
2/8/2013,62.46,3.417
2/15/2013,57.68,3.475
2/22/2013,59.22,3.597
3/1/2013,56.13,3.711
3/8/2013,56.8,3.658
3/15/2013,59.75,3.622
3/22/2013,68.54,3.611
3/29/2013,59.26,3.606
4/5/2013,63.58,3.583
4/12/2013,66.05,3.529
4/19/2013,68.97,3.451
4/26/2013,64.4,3.417
5/3/2013,70.04,3.386
5/10/2013,68.02,3.392
5/17/2013,73.08,3.454
5/24/2013,80.03,3.494
5/31/2013,80.19,3.466
6/7/2013,80.2,3.439
6/14/2013,81.03,3.431
6/21/2013,83.82,3.479
6/28/2013,84.66,3.495
7/5/2013,84.18,3.422
7/12/2013,84.02,3.4
7/19/2013,81.28,3.556
7/26/2013,83.28,3.62
2/5/2010,49.47,2.962
2/12/2010,47.87,2.946
2/19/2010,54.83,2.915
2/26/2010,50.23,2.825
3/5/2010,53.77,2.987
3/12/2010,50.11,2.925
3/19/2010,59.57,3.054
3/26/2010,60.06,3.083
4/2/2010,59.84,3.086
4/9/2010,59.25,3.09
4/16/2010,64.95,3.109
4/23/2010,64.55,3.05
4/30/2010,67.38,3.105
5/7/2010,70.15,3.127
5/14/2010,68.44,3.145
5/21/2010,76.2,3.12
5/28/2010,67.84,3.058
6/4/2010,81.39,2.941
6/11/2010,90.84,2.949
6/18/2010,81.06,3.043
6/25/2010,87.27,3.084
7/2/2010,91.98,3.105
7/9/2010,90.37,3.1
7/16/2010,97.18,3.094
7/23/2010,99.22,3.112
7/30/2010,96.31,3.017
8/6/2010,92.95,3.123
8/13/2010,87.01,3.159
8/20/2010,92.81,3.041
8/27/2010,93.19,3.129
9/3/2010,83.12,3.087
9/10/2010,83.63,3.044
9/17/2010,82.45,3.028
9/24/2010,81.77,2.939
10/1/2010,85.2,3.001
10/8/2010,71.82,3.013
10/15/2010,75,2.976
10/22/2010,68.85,3.014
10/29/2010,61.09,3.016
11/5/2010,65.49,3.129
11/12/2010,57.79,3.13
11/19/2010,58.18,3.161
11/26/2010,47.66,3.162
12/3/2010,43.33,3.041
12/10/2010,50.01,3.203
12/17/2010,52.77,3.236
12/24/2010,52.02,3.236
12/31/2010,45.64,3.148
1/7/2011,37.64,3.287
1/14/2011,43.15,3.312
1/21/2011,53.53,3.223
1/28/2011,50.74,3.342
2/4/2011,45.14,3.348
2/11/2011,51.3,3.381
2/18/2011,53.35,3.43
2/25/2011,48.45,3.53
3/4/2011,51.72,3.674
3/11/2011,57.75,3.818
3/18/2011,64.21,3.692
3/25/2011,54.4,3.909
4/1/2011,63.63,3.772
4/8/2011,64.47,4.003
4/15/2011,57.63,3.868
4/22/2011,72.12,4.134
4/29/2011,68.27,4.151
5/6/2011,68.4,4.193
5/13/2011,70.93,4.202
5/20/2011,66.59,4.169
5/27/2011,76.67,4.087
6/3/2011,71.81,4.031
6/10/2011,78.72,3.981
6/17/2011,86.84,3.935
6/24/2011,88.95,3.898
7/1/2011,89.85,3.842
7/8/2011,89.9,3.705
7/15/2011,88.1,3.692
7/22/2011,91.17,3.794
7/29/2011,93.29,3.805
8/5/2011,90.61,3.803
8/12/2011,91.04,3.701
8/19/2011,91.74,3.743
8/26/2011,94.61,3.74
9/2/2011,93.66,3.798
9/9/2011,88,3.913
9/16/2011,76.36,3.918
9/23/2011,82.95,3.789
9/30/2011,83.26,3.877
10/7/2011,70.44,3.827
10/14/2011,67.31,3.805
10/21/2011,73.05,3.842
10/28/2011,67.41,3.727
11/4/2011,59.77,3.828
11/11/2011,48.76,3.824
11/18/2011,54.2,3.813
11/25/2011,53.25,3.622
12/2/2011,52.5,3.701
12/9/2011,42.17,3.644
12/16/2011,43.29,3.6
12/23/2011,45.4,3.541
12/30/2011,44.64,3.428
1/6/2012,50.43,3.599
1/13/2012,48.07,3.657
1/20/2012,46.2,3.66
1/27/2012,50.43,3.675
2/3/2012,50.58,3.702
2/10/2012,52.27,3.722
2/17/2012,51.8,3.781
2/24/2012,53.13,3.95
3/2/2012,52.27,4.178
3/9/2012,54.54,4.25
3/16/2012,64.44,4.273
3/23/2012,56.26,4.038
3/30/2012,64.36,4.294
4/6/2012,64.05,4.121
4/13/2012,64.28,4.254
4/20/2012,66.73,4.222
4/27/2012,77.99,4.193
5/4/2012,76.03,4.171
5/11/2012,77.27,4.186
5/18/2012,84.51,4.11
5/25/2012,83.84,4.293
6/1/2012,78.11,4.277
6/8/2012,84.83,4.103
6/15/2012,85.94,4.144
6/22/2012,91.61,4.014
6/29/2012,90.47,3.875
7/6/2012,89.13,3.765
7/13/2012,95.61,3.723
7/20/2012,85.53,3.726
7/27/2012,93.47,3.769
8/3/2012,88.16,3.76
8/10/2012,95.91,3.811
8/17/2012,94.87,4.002
8/24/2012,85.32,4.055
8/31/2012,89.78,4.093
9/7/2012,88.52,4.124
9/14/2012,83.64,4.133
9/21/2012,82.97,4.125
9/28/2012,81.22,3.966
10/5/2012,81.61,3.966
10/12/2012,71.74,4.468
10/19/2012,68.66,4.449
10/26/2012,65.95,4.301
11/2/2012,63.22,4.099
11/9/2012,65.31,3.951
11/16/2012,49.39,3.834
11/23/2012,58.07,3.759
11/30/2012,57.03,3.581
12/7/2012,57.83,3.668
12/14/2012,49.74,3.467
12/21/2012,42.83,3.393
12/28/2012,43.35,3.48
1/4/2013,38.8,3.51
1/11/2013,44.59,3.542
1/18/2013,36.49,3.545
1/25/2013,49.21,3.337
2/1/2013,49.54,3.6
2/8/2013,54.96,3.795
2/15/2013,47.12,3.924
2/22/2013,49.57,4.031
3/1/2013,48.08,4.109
3/8/2013,60.4,3.874
3/15/2013,61.7,4.104
3/22/2013,68.75,4.062
3/29/2013,62.86,4.016
4/5/2013,69.47,3.998
4/12/2013,65.6,3.981
4/19/2013,64.35,3.76
4/26/2013,70.74,3.889
5/3/2013,76.84,3.671
5/10/2013,70.18,3.689
5/17/2013,83.43,3.809
5/24/2013,77.87,3.835
5/31/2013,81.08,3.829
6/7/2013,89.89,3.789
6/14/2013,92.14,3.771
6/21/2013,87.28,3.766
6/28/2013,89.94,3.781
7/5/2013,101.95,3.753
7/12/2013,92.61,3.737
7/19/2013,93.75,3.823
7/26/2013,90.27,3.865
2/5/2010,44.3,2.572
2/12/2010,44.58,2.548
2/19/2010,43.96,2.514
2/26/2010,49.79,2.561
3/5/2010,50.93,2.625
3/12/2010,61.88,2.667
3/19/2010,58.62,2.72
3/26/2010,54.83,2.732
4/2/2010,63.31,2.719
4/9/2010,68.15,2.77
4/16/2010,66.33,2.808
4/23/2010,67.64,2.795
4/30/2010,70.03,2.78
5/7/2010,74.86,2.835
5/14/2010,77.49,2.854
5/21/2010,76.67,2.826
5/28/2010,80.22,2.759
6/4/2010,79.83,2.705
6/11/2010,81.78,2.668
6/18/2010,83.96,2.637
6/25/2010,83.24,2.653
7/2/2010,81.35,2.669
7/9/2010,81.1,2.642
7/16/2010,83.86,2.623
7/23/2010,82.2,2.608
7/30/2010,80.99,2.64
8/6/2010,84.92,2.627
8/13/2010,85.66,2.692
8/20/2010,85.73,2.664
8/27/2010,84.31,2.619
9/3/2010,82.13,2.577
9/10/2010,79.94,2.565
9/17/2010,81.83,2.582
9/24/2010,78.5,2.624
10/1/2010,72.74,2.603
10/8/2010,64.8,2.633
10/15/2010,69.96,2.72
10/22/2010,71.73,2.725
10/29/2010,75.14,2.716
11/5/2010,61.62,2.689
11/12/2010,62.21,2.728
11/19/2010,55.5,2.771
11/26/2010,67.75,2.735
12/3/2010,53.55,2.708
12/10/2010,50.81,2.843
12/17/2010,55.31,2.869
12/24/2010,58.86,2.886
12/31/2010,52.45,2.943
1/7/2011,52.74,2.976
1/14/2011,41.74,2.983
1/21/2011,50.25,3.016
1/28/2011,47.94,3.01
2/4/2011,45.96,2.989
2/11/2011,40.34,3.022
2/18/2011,58.2,3.045
2/25/2011,67.77,3.065
3/4/2011,63.56,3.288
3/11/2011,58.35,3.459
3/18/2011,65.28,3.488
3/25/2011,71.17,3.473
4/1/2011,66.57,3.524
4/8/2011,69.45,3.622
4/15/2011,73.19,3.743
4/22/2011,74.98,3.807
4/29/2011,76.47,3.81
5/6/2011,68.75,3.906
5/13/2011,77.39,3.899
5/20/2011,73.31,3.907
5/27/2011,82.1,3.786
6/3/2011,83.59,3.699
6/10/2011,82.75,3.648
6/17/2011,85.21,3.637
6/24/2011,84.06,3.594
7/1/2011,84.93,3.524
7/8/2011,84.33,3.48
7/15/2011,85.96,3.575
7/22/2011,84.6,3.651
7/29/2011,86.24,3.682
8/5/2011,87.73,3.684
8/12/2011,88.27,3.638
8/19/2011,87.93,3.554
8/26/2011,86.49,3.523
9/2/2011,88.65,3.533
9/9/2011,79.15,3.546
9/16/2011,83.11,3.526
9/23/2011,78.75,3.467
9/30/2011,81.51,3.355
10/7/2011,71.68,3.285
10/14/2011,73.79,3.274
10/21/2011,67.65,3.353
10/28/2011,71.05,3.372
11/4/2011,58.04,3.332
11/11/2011,63.11,3.297
11/18/2011,66.09,3.308
11/25/2011,66.36,3.236
12/2/2011,53.14,3.172
12/9/2011,49.36,3.158
12/16/2011,58.58,3.159
12/23/2011,54.62,3.112
12/30/2011,47.6,3.129
1/6/2012,55.83,3.157
1/13/2012,54.66,3.261
1/20/2012,58.04,3.268
1/27/2012,60.65,3.29
2/3/2012,60.69,3.36
2/10/2012,52.89,3.409
2/17/2012,52.75,3.51
2/24/2012,61.1,3.555
3/2/2012,64.05,3.63
3/9/2012,61.64,3.669
3/16/2012,65.81,3.734
3/23/2012,67.91,3.787
3/30/2012,69.11,3.845
4/6/2012,73.49,3.891
4/13/2012,71.59,3.891
4/20/2012,70.04,3.877
4/27/2012,69.11,3.814
5/4/2012,77.15,3.749
5/11/2012,75.52,3.688
5/18/2012,72.36,3.63
5/25/2012,78.31,3.561
6/1/2012,80.33,3.501
6/8/2012,81.12,3.452
6/15/2012,81.33,3.393
6/22/2012,79.84,3.346
6/29/2012,85.72,3.286
7/6/2012,81.05,3.227
7/13/2012,78.16,3.256
7/20/2012,80.32,3.311
7/27/2012,82.89,3.407
8/3/2012,84.05,3.417
8/10/2012,83.47,3.494
8/17/2012,84.72,3.571
8/24/2012,80.49,3.62
8/31/2012,83.72,3.638
9/7/2012,83.71,3.73
9/14/2012,76.71,3.717
9/21/2012,73.58,3.721
9/28/2012,78.04,3.666
10/5/2012,72.05,3.617
10/12/2012,69.88,3.601
10/19/2012,71.45,3.594
10/26/2012,72.9,3.506
11/2/2012,59.87,3.386
11/9/2012,66.37,3.314
11/16/2012,59.24,3.252
11/23/2012,59.53,3.211
11/30/2012,58.66,3.207
12/7/2012,67.94,3.198
12/14/2012,55.02,3.168
12/21/2012,62.24,3.098
12/28/2012,53.57,3.108
1/4/2013,47.76,3.161
1/11/2013,53.33,3.243
1/18/2013,48.08,3.237
1/25/2013,58.52,3.227
2/1/2013,63.7,3.244
2/8/2013,62.72,3.417
2/15/2013,56.43,3.475
2/22/2013,58.39,3.597
3/1/2013,54.16,3.711
3/8/2013,55.67,3.658
3/15/2013,59.54,3.622
3/22/2013,68.91,3.611
3/29/2013,57.86,3.606
4/5/2013,63.99,3.583
4/12/2013,65.84,3.529
4/19/2013,68.88,3.451
4/26/2013,63.95,3.417
5/3/2013,69.75,3.386
5/10/2013,67.55,3.392
5/17/2013,73.27,3.454
5/24/2013,80.82,3.494
5/31/2013,80.74,3.466
6/7/2013,80.25,3.439
6/14/2013,80.96,3.431
6/21/2013,84.67,3.479
6/28/2013,86.17,3.495
7/5/2013,84.26,3.422
7/12/2013,85,3.4
7/19/2013,81.69,3.556
7/26/2013,83.84,3.62
2/5/2010,14.48,2.788
2/12/2010,20.84,2.771
2/19/2010,27.84,2.747
2/26/2010,33.32,2.753
3/5/2010,34.78,2.766
3/12/2010,35.1,2.805
3/19/2010,40.54,2.834
3/26/2010,39.51,2.831
4/2/2010,41.39,2.826
4/9/2010,54.31,2.849
4/16/2010,43.3,2.885
4/23/2010,45.85,2.895
